7.479999999999999982e-01,9.001666564941406268e-01
6.999999999999999556e-01,7.121666564941405708e-01
8.639999999999999902e-01,5.761666564941406721e-01
8.940000000000000169e-01,4.121666564941406374e-01
7.239999999999999769e-01,4.281666564941406516e-01
7.439999999999999947e-01,5.721666564941406685e-01
9.000000000000000222e-01,6.381666564941406161e-01
9.340000000000000524e-01,5.161666564941406188e-01
8.040000000000000480e-01,4.581666564941406228e-01
6.159999999999999920e-01,6.001666564941405824e-01
8.080000000000000515e-01,6.601666564941406357e-01
7.700000000000000178e-01,8.101666564941406579e-01
5.679999999999999494e-01,8.021666564941406508e-01
4.460000000000000075e-01,5.641666564941406614e-01
4.919999999999999929e-01,2.021666564941406175e-01
1.000000000000000056e-01,1.000000000000000056e-01
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01
8.840000000000000080e-01,5.921666564941405753e-01
6.879999999999999449e-01,8.381666564941405717e-01
5.420000000000000373e-01,6.621666564941406374e-01
3.119999999999999996e-01,5.601666564941406579e-01
4.719999999999999751e-01,3.241666564941406148e-01
4.400000000000000022e-01,6.201666564941406001e-01
3.420000000000000262e-01,8.721666564941406019e-01
1.680000000000000104e-01,7.561666564941406099e-01
1.799999999999999933e-01,3.641666564941406503e-01
4.359999999999999987e-01,1.261666564941406332e-01
6.879999999999999449e-01,2.361666564941406199e-01
6.780000000000000471e-01,4.601666564941406246e-01
8.499999999999999778e-01,3.281666564941406183e-01
5.360000000000000320e-01,4.421666564941406086e-01
4.480000000000000093e-01,5.781666564941406738e-01
4.939999999999999947e-01,5.161666564941406188e-01
1.000000000000000056e-01,1.000000000000000056e-01
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01
6.580000000000000293e-01,6.361666564941406143e-01
4.380000000000000004e-01,2.441666564941406270e-01
2.300000000000000100e-01,4.901666564941406512e-01
7.920000000000000373e-01,3.621666564941406485e-01
6.039999999999999813e-01,8.841666564941406126e-01
4.919999999999999929e-01,5.001666564941406046e-01
1.859999999999999987e-01,2.421666564941406252e-01
5.839999999999999636e-01,9.216665649414063077e-02
3.160000000000000031e-01,8.801666564941406090e-01
5.739999999999999547e-01,3.301666564941406201e-01
8.960000000000000187e-01,6.321666564941406108e-01
3.659999999999999920e-01,6.801666564941406534e-01
3.180000000000000049e-01,3.681666564941405984e-01
9.100000000000000311e-01,4.761666564941406388e-01
9.100000000000000311e-01,2.661666564941406188e-01
7.780000000000000249e-01,1.821666564941406274e-01
1.000000000000000056e-01,1.000000000000000056e-01
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01
6.800000000000000488e-01,2.831718750000000173e-01
8.159999999999999476e-01,5.011718750000000444e-01
6.380000000000000115e-01,6.517187500000000411e-02
4.819999999999999840e-01,2.831718750000000173e-01
8.559999999999999831e-01,2.391718750000000060e-01
8.199999999999999512e-01,1.231718750000000001e-01
9.439999999999999503e-01,4.517187500000000022e-02
3.019999999999999907e-01,6.631718749999999662e-01
1.260000000000000009e-01,5.011718750000000444e-01
3.579999999999999849e-01,8.331718750000000062e-01
5.560000000000000497e-01,5.871718750000000098e-01
2.959999999999999853e-01,3.931718750000000040e-01
2.260000000000000064e-01,3.031718749999999796e-01
2.340000000000000135e-01,4.211718749999999734e-01
3.160000000000000031e-01,3.331718750000000062e-01
4.000000000000000222e-01,3.651718749999999791e-01
1.000000000000000056e-01,1.000000000000000056e-01
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01
6.239999999999999991e-01,3.541666564941406414e-01
8.339999999999999636e-01,4.421666564941406086e-01
2.899999999999999800e-01,6.001666564941405824e-01
6.760000000000000453e-01,6.921666564941406641e-01
7.540000000000000036e-01,2.061666564941406210e-01
3.119999999999999996e-01,2.581666564941406117e-01
8.719999999999999973e-01,4.121666564941406374e-01
7.199999999999999734e-01,4.421666564941406086e-01
5.859999999999999654e-01,5.061666564941406099e-01
4.440000000000000058e-01,8.261666564941406721e-01
1.719999999999999862e-01,4.081666564941406339e-01
4.979999999999999982e-01,1.621666564941406374e-01
4.400000000000000022e-01,4.621666564941406263e-01
3.380000000000000226e-01,4.001666564941406268e-01
4.660000000000000253e-01,3.821666564941406108e-01
4.460000000000000075e-01,5.721666564941406685e-01
1.000000000000000056e-01,1.000000000000000056e-01
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01
7.940000000000000391e-01,5.801874999999999671e-01
1.640000000000000069e-01,5.181875000000000231e-01
6.860000000000000542e-01,8.661874999999999991e-01
5.160000000000000142e-01,7.841875000000000373e-01
7.840000000000000302e-01,7.621875000000000178e-01
5.560000000000000497e-01,2.421875000000000000e-01
4.420000000000000040e-01,4.561875000000000235e-01
1.620000000000000051e-01,2.741874999999999729e-01
3.860000000000000098e-01,1.141874999999999973e-01
8.599999999999999867e-01,3.241875000000000173e-01
6.620000000000000329e-01,5.121875000000000178e-01
2.740000000000000213e-01,7.481875000000000053e-01
3.980000000000000204e-01,8.961875000000000258e-01
8.020000000000000462e-01,8.781875000000000098e-01
7.079999999999999627e-01,7.981875000000000497e-01
6.159999999999999920e-01,9.261875000000000524e-01
1.000000000000000056e-01,1.000000000000000056e-01
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01
6.380000000000000115e-01,7.751718749999999547e-01
8.060000000000000497e-01,5.511718749999999778e-01
8.060000000000000497e-01,3.251718749999999991e-01
5.080000000000000071e-01,4.311718749999999822e-01
4.560000000000000164e-01,5.931718750000000151e-01
6.440000000000000169e-01,6.351718750000000524e-01
7.720000000000000195e-01,6.871718749999999876e-01
6.400000000000000133e-01,6.991718749999999982e-01
6.239999999999999991e-01,5.651718749999999902e-01
5.779999999999999583e-01,4.931718749999999818e-01
2.280000000000000082e-01,6.591718749999999627e-01
1.819999999999999951e-01,3.791718749999999916e-01
2.859999999999999765e-01,2.191718749999999882e-01
5.999999999999999778e-01,2.151718750000000124e-01
4.219999999999999862e-01,4.191718750000000271e-01
2.760000000000000231e-01,5.411718749999999689e-01
1.000000000000000056e-01,1.000000000000000056e-01
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01
5.600000000000000533e-01,1.891718749999999893e-01
2.959999999999999853e-01,4.091718750000000182e-01
2.419999999999999929e-01,2.471718750000000131e-01
1.779999999999999916e-01,3.631718749999999774e-01
3.659999999999999920e-01,5.571718749999999831e-01
4.680000000000000271e-01,4.211718749999999734e-01
2.139999999999999958e-01,5.271718749999999565e-01
1.000000000000000056e-01,4.291718749999999805e-01
1.019999999999999934e-01,2.951718749999999725e-01
8.359999999999999654e-01,4.791718750000000249e-01
7.880000000000000338e-01,2.791718750000000138e-01
6.560000000000000275e-01,3.551718750000000258e-01
5.859999999999999654e-01,5.471718749999999742e-01
4.420000000000000040e-01,8.151718749999999902e-01
6.019999999999999796e-01,6.631718749999999662e-01
4.759999999999999787e-01,6.651718749999999680e-01
1.000000000000000056e-01,1.000000000000000056e-01
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01
8.419999999999999707e-01,8.061874999999999458e-01
7.600000000000000089e-01,7.161874999999999769e-01
6.480000000000000204e-01,6.041874999999999885e-01
5.679999999999999494e-01,5.241875000000000284e-01
5.799999999999999600e-01,6.741875000000000506e-01
7.399999999999999911e-01,5.621874999999999512e-01
6.640000000000000346e-01,6.881874999999999520e-01
2.819999999999999729e-01,5.321875000000000355e-01
1.160000000000000059e-01,3.381874999999999742e-01
3.140000000000000013e-01,1.301875000000000115e-01
7.119999999999999662e-01,1.941875000000000129e-01
4.560000000000000164e-01,3.061875000000000013e-01
8.639999999999999902e-01,4.021874999999999756e-01
3.719999999999999973e-01,8.281874999999999654e-01
6.500000000000000222e-01,8.241874999999999618e-01
1.719999999999999862e-01,6.661875000000000435e-01
1.000000000000000056e-01,1.000000000000000056e-01
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01
8.000000000000000444e-01,2.001874999999999905e-01
7.319999999999999840e-01,2.961874999999999925e-01
6.979999999999999538e-01,1.321875000000000133e-01
9.080000000000000293e-01,3.001874999999999960e-01
4.719999999999999751e-01,2.661875000000000213e-01
1.719999999999999862e-01,3.021874999999999978e-01
2.240000000000000047e-01,5.361875000000000391e-01
3.479999999999999760e-01,7.441875000000000018e-01
4.759999999999999787e-01,5.181875000000000231e-01
6.660000000000000364e-01,7.221874999999999822e-01
8.920000000000000151e-01,5.961874999999999813e-01
6.899999999999999467e-01,4.641874999999999751e-01
3.300000000000000155e-01,1.561875000000000069e-01
5.160000000000000142e-01,8.881875000000000187e-01
8.259999999999999565e-01,1.801875000000000004e-01
1.360000000000000098e-01,7.221874999999999822e-01
1.000000000000000056e-01,1.000000000000000056e-01
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01
8.619999999999999885e-01,8.361874999999999725e-01
7.580000000000000071e-01,6.861874999999999503e-01
8.259999999999999565e-01,7.921875000000000444e-01
8.040000000000000480e-01,7.641875000000000195e-01
7.900000000000000355e-01,7.361874999999999947e-01
1.519999999999999962e-01,8.501874999999999849e-01
2.179999999999999993e-01,7.741875000000000284e-01
3.059999999999999942e-01,6.901874999999999538e-01
2.300000000000000100e-01,2.181875000000000064e-01
4.239999999999999880e-01,3.561874999999999902e-01
5.600000000000000533e-01,4.821874999999999911e-01
7.500000000000000000e-01,2.881874999999999853e-01
8.359999999999999654e-01,1.801875000000000004e-01
1.660000000000000087e-01,5.221875000000000266e-01
8.639999999999999902e-01,5.121875000000000178e-01
3.360000000000000209e-01,6.741875000000000506e-01
1.000000000000000056e-01,1.000000000000000056e-01
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01
1.600000000000000033e-01,8.461874999999999813e-01
2.220000000000000029e-01,7.881875000000000409e-01
2.999999999999999889e-01,7.201874999999999805e-01
1.559999999999999998e-01,4.841874999999999929e-01
8.820000000000000062e-01,4.641874999999999751e-01
5.320000000000000284e-01,4.721874999999999822e-01
5.400000000000000355e-01,6.701875000000000471e-01
5.600000000000000533e-01,8.501874999999999849e-01
5.280000000000000249e-01,2.841874999999999818e-01
5.260000000000000231e-01,1.281875000000000098e-01
2.000000000000000111e-01,1.941875000000000129e-01
3.280000000000000138e-01,3.281875000000000209e-01
7.139999999999999680e-01,3.241875000000000173e-01
8.279999999999999583e-01,2.181875000000000064e-01
2.039999999999999869e-01,7.521875000000000089e-01
6.840000000000000524e-01,6.261875000000000080e-01
1.000000000000000056e-01,1.000000000000000056e-01
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01
7.159999999999999698e-01,2.911718750000000244e-01
7.860000000000000320e-01,1.991718749999999982e-01
5.919999999999999707e-01,3.571718750000000275e-01
5.460000000000000409e-01,4.391718749999999893e-01
5.280000000000000249e-01,2.931718750000000262e-01
4.979999999999999982e-01,2.511718749999999889e-01
4.000000000000000222e-01,2.191718749999999882e-01
4.839999999999999858e-01,1.811718750000000100e-01
4.699999999999999734e-01,2.491718749999999871e-01
5.540000000000000480e-01,2.611718749999999978e-01
5.160000000000000142e-01,2.431718750000000095e-01
5.500000000000000444e-01,1.891718749999999893e-01
5.100000000000000089e-01,2.771718750000000120e-01
4.879999999999999893e-01,2.851718750000000191e-01
4.739999999999999769e-01,3.031718749999999796e-01
4.600000000000000200e-01,3.231718749999999973e-01
1.000000000000000056e-01,1.000000000000000056e-01
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01
2.379999999999999893e-01,7.821875000000000355e-01
3.539999999999999813e-01,6.641875000000000417e-01
5.120000000000000107e-01,5.281875000000000320e-01
6.640000000000000346e-01,3.961875000000000258e-01
8.000000000000000444e-01,2.581875000000000142e-01
1.700000000000000122e-01,1.581875000000000087e-01
2.819999999999999729e-01,2.901874999999999871e-01
3.940000000000000169e-01,4.221874999999999933e-01
5.979999999999999760e-01,6.221875000000000044e-01
7.019999999999999574e-01,7.241874999999999840e-01
8.080000000000000515e-01,8.321874999999999689e-01
8.599999999999999312e-02,5.141875000000000195e-01
2.220000000000000029e-01,5.081875000000000142e-01
7.199999999999999734e-01,5.321875000000000355e-01
8.239999999999999547e-01,5.341875000000000373e-01
3.360000000000000209e-01,7.721875000000000266e-01
1.000000000000000056e-01,1.000000000000000056e-01
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01
1.900000000000000022e-01,8.281874999999999654e-01
2.839999999999999747e-01,7.781875000000000320e-01
3.699999999999999956e-01,7.321874999999999911e-01
4.380000000000000004e-01,7.061874999999999680e-01
3.380000000000000226e-01,6.561875000000000346e-01
4.299999999999999933e-01,8.161874999999999547e-01
4.480000000000000093e-01,8.481874999999999831e-01
4.560000000000000164e-01,7.981875000000000497e-01
4.099999999999999756e-01,8.361874999999999725e-01
4.139999999999999791e-01,7.981875000000000497e-01
7.860000000000000320e-01,2.301874999999999893e-01
2.700000000000000178e-01,2.961874999999999925e-01
1.819999999999999951e-01,5.241875000000000284e-01
6.680000000000000382e-01,4.361875000000000058e-01
7.880000000000000338e-01,6.481875000000000275e-01
5.939999999999999725e-01,7.121874999999999734e-01
1.000000000000000056e-01,1.000000000000000056e-01
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01
4.859999999999999876e-01,5.091718750000000515e-01
4.859999999999999876e-01,2.391718750000000060e-01
4.859999999999999876e-01,8.451718750000000169e-01
1.880000000000000004e-01,5.351718749999999636e-01
7.540000000000000036e-01,5.291718749999999583e-01
4.859999999999999876e-01,3.691718749999999827e-01
5.000000000000000000e-01,1.431718750000000040e-01
3.420000000000000262e-01,2.511718749999999889e-01
7.039999999999999591e-01,2.551718749999999925e-01
4.420000000000000040e-01,1.731718750000000029e-01
4.000000000000000222e-01,3.431718750000000151e-01
5.560000000000000497e-01,3.071718749999999831e-01
5.400000000000000355e-01,2.091718750000000071e-01
3.880000000000000115e-01,8.071718749999999831e-01
5.120000000000000107e-01,6.891718749999999893e-01
4.739999999999999769e-01,2.571718749999999942e-01
1.000000000000000056e-01,1.000000000000000056e-01
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01
4.640000000000000235e-01,4.691718750000000160e-01
7.660000000000000142e-01,4.771718750000000231e-01
4.580000000000000182e-01,8.011718749999999778e-01
2.200000000000000011e-01,6.791718749999999805e-01
6.139999999999999902e-01,6.951718749999999947e-01
4.600000000000000200e-01,2.151718750000000124e-01
5.460000000000000409e-01,1.371718749999999987e-01
3.599999999999999867e-01,2.511718749999999889e-01
3.180000000000000049e-01,2.751718750000000102e-01
3.320000000000000173e-01,2.131718750000000107e-01
4.060000000000000275e-01,3.051718749999999813e-01
1.219999999999999973e-01,4.891718749999999782e-01
7.780000000000000249e-01,3.031718749999999796e-01
4.000000000000000222e-01,2.511718749999999889e-01
3.760000000000000009e-01,2.331718750000000007e-01
3.479999999999999760e-01,2.991718749999999760e-01
1.000000000000000056e-01,1.000000000000000056e-01
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01
4.480000000000000093e-01,3.181666564941406095e-01
3.519999999999999796e-01,5.841666564941406792e-01
2.640000000000000124e-01,5.001666564941406046e-01
6.720000000000000417e-01,4.841666564941406459e-01
4.580000000000000182e-01,3.201666564941406112e-01
4.580000000000000182e-01,3.201666564941406112e-01
4.580000000000000182e-01,3.201666564941406112e-01
4.580000000000000182e-01,3.201666564941406112e-01
4.580000000000000182e-01,3.201666564941406112e-01
4.580000000000000182e-01,3.201666564941406112e-01
4.959999999999999964e-01,2.441666564941406270e-01
3.920000000000000151e-01,1.981666564941406139e-01
3.739999999999999991e-01,2.701666564941406223e-01
3.439999999999999725e-01,2.881666564941406383e-01
3.099999999999999978e-01,3.141666564941406059e-01
3.220000000000000084e-01,2.661666564941406188e-01
1.000000000000000056e-01,1.000000000000000056e-01
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01
5.540000000000000480e-01,6.761666564941406499e-01
4.899999999999999911e-01,6.121666564941405930e-01
3.519999999999999796e-01,3.341666564941406237e-01
6.079999999999999849e-01,2.921666564941406419e-01
6.640000000000000346e-01,3.581666564941406450e-01
6.820000000000000506e-01,4.201666564941406445e-01
7.179999999999999716e-01,4.661666564941406299e-01
7.459999999999999964e-01,5.061666564941406099e-01
7.419999999999999929e-01,4.501666564941406157e-01
7.059999999999999609e-01,4.741666564941406370e-01
7.680000000000000160e-01,4.221666564941406463e-01
7.720000000000000195e-01,4.561666564941406210e-01
7.359999999999999876e-01,4.381666564941406050e-01
7.439999999999999947e-01,4.461666564941406121e-01
7.439999999999999947e-01,4.461666564941406121e-01
7.439999999999999947e-01,4.341666564941406015e-01
1.000000000000000056e-01,1.000000000000000056e-01
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01
4.799999999999999822e-01,5.011718750000000444e-01
7.259999999999999787e-01,3.131718749999999885e-01
5.360000000000000320e-01,7.371718750000000320e-01
2.979999999999999871e-01,6.651718749999999680e-01
3.380000000000000226e-01,2.931718750000000262e-01
3.039999999999999925e-01,2.291718749999999971e-01
3.579999999999999849e-01,2.891718750000000226e-01
4.219999999999999862e-01,2.411718750000000078e-01
3.840000000000000080e-01,3.251718749999999991e-01
3.499999999999999778e-01,3.551718750000000258e-01
4.060000000000000275e-01,3.751718749999999880e-01
4.060000000000000275e-01,3.271718750000000009e-01
4.560000000000000164e-01,2.991718749999999760e-01
2.240000000000000047e-01,3.671718749999999809e-01
5.460000000000000409e-01,2.551718749999999925e-01
4.640000000000000235e-01,3.951718750000000058e-01
1.000000000000000056e-01,1.000000000000000056e-01
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01
2.939999999999999836e-01,2.511718749999999889e-01
6.420000000000000151e-01,3.291718750000000027e-01
5.679999999999999494e-01,6.371718750000000542e-01
1.199999999999999956e-01,6.371718750000000542e-01
3.619999999999999885e-01,4.451718749999999947e-01
3.619999999999999885e-01,7.591718750000000515e-01
5.919999999999999707e-01,8.711718750000000400e-01
7.960000000000000409e-01,5.371718749999999654e-01
7.840000000000000302e-01,2.631718749999999996e-01
5.999999999999999778e-01,1.871718749999999876e-01
3.140000000000000013e-01,1.891718749999999893e-01
2.000000000000000111e-01,3.571718750000000275e-01
3.719999999999999973e-01,4.771718750000000231e-01
4.139999999999999791e-01,4.071718750000000164e-01
5.719999999999999529e-01,5.211718749999999512e-01
7.800000000000000266e-01,5.071718750000000497e-01
1.000000000000000056e-01,1.000000000000000056e-01
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01
5.060000000000000053e-01,5.081875000000000142e-01
7.199999999999999734e-01,3.201875000000000138e-01
6.280000000000000027e-01,4.221874999999999933e-01
6.840000000000000524e-01,3.741875000000000062e-01
7.139999999999999680e-01,3.421874999999999778e-01
7.540000000000000036e-01,2.961874999999999925e-01
8.179999999999999494e-01,2.101874999999999993e-01
7.720000000000000195e-01,2.701875000000000249e-01
7.319999999999999840e-01,2.401874999999999982e-01
8.159999999999999476e-01,3.081875000000000031e-01
7.980000000000000426e-01,2.961874999999999925e-01
7.800000000000000266e-01,3.161875000000000102e-01
8.159999999999999476e-01,2.781874999999999765e-01
7.920000000000000373e-01,2.741874999999999729e-01
8.000000000000000444e-01,3.081875000000000031e-01
7.940000000000000391e-01,3.081875000000000031e-01
1.000000000000000056e-01,1.000000000000000056e-01
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01
1.039999999999999952e-01,5.081875000000000142e-01
4.939999999999999947e-01,9.161875000000000435e-01
8.960000000000000187e-01,4.981875000000000053e-01
4.959999999999999964e-01,1.001874999999999988e-01
4.959999999999999964e-01,5.161875000000000213e-01
2.899999999999999800e-01,3.001874999999999960e-01
6.979999999999999538e-01,3.081875000000000031e-01
6.959999999999999520e-01,7.621875000000000178e-01
3.119999999999999996e-01,7.621875000000000178e-01
6.019999999999999796e-01,4.121874999999999845e-01
8.219999999999999529e-01,4.141874999999999862e-01
8.259999999999999565e-01,2.041874999999999940e-01
6.179999999999999938e-01,2.041874999999999940e-01
6.620000000000000329e-01,2.581875000000000142e-01
6.420000000000000151e-01,2.961874999999999925e-01
6.580000000000000293e-01,2.741874999999999729e-01
1.000000000000000056e-01,1.000000000000000056e-01
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01
6.979999999999999538e-01,3.261666564941406166e-01
3.659999999999999920e-01,6.321666564941406108e-01
3.739999999999999991e-01,3.281666564941406183e-01
6.979999999999999538e-01,6.441666564941406214e-01
5.260000000000000231e-01,5.001666564941406046e-01
2.039999999999999869e-01,2.001666564941406157e-01
3.459999999999999742e-01,3.081666564941406006e-01
4.119999999999999774e-01,3.641666564941406503e-01
4.099999999999999756e-01,2.941666564941406437e-01
3.459999999999999742e-01,3.641666564941406503e-01
3.780000000000000027e-01,3.421666564941406308e-01
3.760000000000000009e-01,3.281666564941406183e-01
3.739999999999999991e-01,3.281666564941406183e-01
3.699999999999999956e-01,3.201666564941406112e-01
3.800000000000000044e-01,3.041666564941406525e-01
3.820000000000000062e-01,2.901666564941406401e-01
1.000000000000000056e-01,1.000000000000000056e-01
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01
7.820000000000000284e-01,8.001666564941406490e-01
6.740000000000000435e-01,6.941666564941406659e-01
5.460000000000000409e-01,5.801666564941406756e-01
4.339999999999999969e-01,4.701666564941406334e-01
2.879999999999999782e-01,3.781666564941406072e-01
2.359999999999999876e-01,2.901666564941406401e-01
7.740000000000000213e-01,3.841666564941406126e-01
8.120000000000000551e-01,3.561666564941406432e-01
7.500000000000000000e-01,3.601666564941406468e-01
7.299999999999999822e-01,3.321666564941406219e-01
7.439999999999999947e-01,3.881666564941406161e-01
7.299999999999999822e-01,4.021666564941406286e-01
7.479999999999999982e-01,4.101666564941406357e-01
7.259999999999999787e-01,4.261666564941406499e-01
7.179999999999999716e-01,4.421666564941406086e-01
7.139999999999999680e-01,4.321666564941405997e-01
1.000000000000000056e-01,1.000000000000000056e-01
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.000000000000000222e-01
9.000000000000000222e-01,9.000000000000000222e-01
5.060000000000000053e-01,5.051718750000000480e-01
2.819999999999999729e-01,7.111718750000000089e-01
3.200000000000000067e-01,3.131718749999999885e-01
7.199999999999999734e-01,6.731718749999999751e-01
7.179999999999999716e-01,2.791718750000000138e-01
5.999999999999999778e-01,4.031718750000000129e-01
4.959999999999999964e-01,2.211718749999999900e-01
8.239999999999999547e-01,2.031718750000000018e-01
8.239999999999999547e-01,3.651718749999999791e-01
7.079999999999999627e-01,1.691718749999999993e-01
4.159999999999999809e-01,5.531718749999999796e-01
5.240000000000000213e-01,6.011718750000000222e-01
4.440000000000000058e-01,3.971718750000000075e-01
5.020000000000000018e-01,4.611718750000000089e-01
5.340000000000000302e-01,5.011718750000000444e-01
3.940000000000000169e-01,4.991718749999999871e-01
1.000000000000000056e-01,1.000000000000000056e-01
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000056e-01,9.000000000000000222e-01
